Input.qasrl_id,Input.adj_index_start,Input.sentence,Input.target,Input.adj_index_end,object_q,comparison_q,domain_q,degree_q,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer1_c,Answer.answer2_c,Answer.answer3_c,Answer.answer4_c,Answer.answer1_a,Answer.answer2_a,Answer.answer3_a,Answer.answer4_a,Answer.answer1_j,Answer.answer2_j,Answer.answer3_j,Answer.answer4_j,args_list,args_indexes,args_strings,tp,captured_args,missed_args,tp_plus_fp,tp_plus_fn,all_args
google/ewt/newsgroup/00/groups.google.com_alt.animals.badgers_2044a3376e5a87a5_ENG_20040529_135300.xml2,3,"i am deadly serious , i really do get sexual releif from even hearing of torture of animals , now some people may call me a brute or a coward but i ca nt help my true feelings .",serious,3,Who is serious ?,,,To what degree is someone serious ?,i,,,deadly,i,,getting sexual releif from even hearing of torture of animals,deadly,i am,,sexual releif from even hearing of torture of animals,deadly,i,,getting sexual releif from even hearing of torture of animals,,"['(ARG1*)' '*' '(ARGM-ADV*)' '(V*)' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[0, 0]], 'ARGM-ADV': [[2, 2]]}","{'ARG1': 'i', 'ARGM-ADV': 'deadly'}",1,"[('ARG1', 1)]",[],2,1,"['ARG1', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml93,2,"It 's important that you take retreats and plenty of time for yourself to regenerate , as the rate of change in your personal and professional life will be fast and unpredictable .",important,2,What is important ?,,,,It + that you take retreats and plenty of time for yourself to regenerate,,,,It + that you take retreats and plenty of time for yourself to regenerate,,,,that you take retreats and plenty of time for yourself to regenerate,,,,take retreats and plenty of time for yourself,,,,"['*' '*' '(V*)' '(ARG1*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[3, 31]]}","{'ARG1': 'that you take retreats and plenty of time for yourself to regenerate , as the rate of change in your personal and professional life will be fast and unpredictable'}",1,"[('ARG1', 1)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200.xml10,4,"We are only as strong as our weakest , we are only as healthy as the sickest amongst us - playing sports and being in the army taught me that lesson before I was finished being a teenager .",strong,4,Who is strong ?,Compared to whom is someone strong ?,,To what degree is someone strong ?,We,our weakest,,only as strong as our weakest,We,our weakest,,only as strong as our weakest,We are,,our weakest,only as strong as our weakest,We,,,as strong as our weakest,"['(ARG1*)' '*' '(ARGM-ADV*)' '(ARGM-CXN*)' '(V*)' '(C-ARGM-CXN*' '*' '*)'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[0, 0]], 'ARGM-ADV': [[2, 2]], 'ARGM-CXN': [[3, 3], [5, 7]]}","{'ARG1': 'We', 'ARGM-ADV': 'only', 'ARGM-CXN': 'as as our weakest'}",2,"[('ARG1', 1), ('ARGM-CXN', 2)]",[],3,2,"['ARG1', 'ARGM-ADV', 'ARGM-CXN']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml45,21,"Your love life will thrive for most of the year , and any relationship begun or reaffirmed in 2005 is very likely to be a lasting one .",likely,21,What is likely to be something?,,What is something likely to be ?,To what degree is something likely ?,any relationship begun or reaffirmed in 2005,,a lasting one,very,any relationship begun or reaffirmed in 2005,,a lasting one,very,any relationship begun or reaffirmed in 2005,,a lasting one,,any relationship begun or reaffirmed in 2005,,a lasting one,very likely,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*' '*' '*' '*'
 '*' '*)' '*' '(ARGM-EXT*)' '(V*)' '(C-ARG1*' '*' '*' '*' '*)' '*']","{'ARG1': [[12, 18], [22, 26]], 'ARGM-EXT': [[20, 20]]}","{'ARG1': 'any relationship begun or reaffirmed in 2005 to be a lasting one', 'ARGM-EXT': 'very'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],3,2,"['ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.xml3,7,The main reason is Google is more accessible to the global community and you can rest assured that it 's not going to go away .,accessible,7,What is accessible to someone?,,What is something accessible to ?,To what degree is something accessible ?,Google,,the global community,more,Google,,the global community,more,Google,,the global community,more accessible,Google,,the global community,more accessible,"['*' '*' '*' '*' '(ARG1*)' '*' '(ARGM-EXT*)' '(V*)' '(ARG0*' '*' '*' '*)'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[4, 4]], 'ARGM-EXT': [[6, 6]], 'ARG0': [[8, 11]]}","{'ARG1': 'Google', 'ARGM-EXT': 'more', 'ARG0': 'to the global community'}",3,"[('ARG1', 1), ('ARGM-EXT', 4), ('ARG0', 3)]",[],3,3,"['ARG1', 'ARGM-EXT', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_chantonline_3e01677617c74720_ENG_20060112_102000.xml3,11,I 'm getting in touch because I think it could be useful to people campaigning about hospital closures .,useful,11,What could be useful to someone?,,Who could something be useful to ?,,it,,people campaigning about hospital closures,,it,,people campaigning about hospital closures,,it,,people campaigning about hospital closures,,it,,people campaigning about hospital closures,,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '(ARGM-MOD*)' '*' '(V*)'
 '(ARG0*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[8, 8]], 'ARGM-MOD': [[9, 9]], 'ARG0': [[12, 17]]}","{'ARG1': 'it', 'ARGM-MOD': 'could', 'ARG0': 'to people campaigning about hospital closures'}",2,"[('ARG1', 1), ('ARG0', 3)]",[],2,2,"['ARG1', 'ARGM-MOD', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900.xml72,4,"Okay , I 'm new to this forum and really do n't like Bush , so my view point is slanted and I admit that .",new,4,Who is new ?,,What is someone new to ?,,I,,this forum,,I,,this forum,,I am,,this forum,,I 'm,,this forum,,"['(ARGM-DIS*)' '*' '(ARG1*)' '*' '(V*)' '(ARG2*' '*' '*)' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARGM-DIS': [[0, 0]], 'ARG1': [[2, 2]], 'ARG2': [[5, 7]]}","{'ARGM-DIS': 'Okay', 'ARG1': 'I', 'ARG2': 'to this forum'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARGM-DIS', 'ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml69,13,There 's so much punch packed into this combination that it 's almost scary .,scary,13,What is not scary ?,,,To what degree is something not scary ?,it +  There 's so much punch packed into this combination,,,almost scary,it +  There 's so much punch packed into this combination,,,almost scary,punch packed into this combination,,,almost scary,how much punch is packed into this combination,,,almost,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG0*)' '*' '(ARGM-EXT*)'
 '(V*)' '*']","{'ARG0': [[10, 10]], 'ARGM-EXT': [[12, 12]]}","{'ARG0': 'it', 'ARGM-EXT': 'almost'}",2,"[('ARG0', 1), ('ARGM-EXT', 4)]",[],3,2,"['ARG0', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000.xml213,20,69 - Percentage of Americans who believed the White House 's claims in September 2003 that Saddam Hussein was personally involved in the 11 September attacks .,involved,20,Who might be involved ?,,What was someone involved at ?,To what degree might someone be involved ?,Saddam Hussein,,the 11 September attacks,personally,Saddam Hussein,,,personally,Saddam Hussein,,,personally,Saddam Hussein,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*'
 '*)' '*' '(ARGM-MNR*)' '(V*)' '(ARG2*' '*' '*' '*' '*)' '*']","{'ARG1': [[16, 17]], 'ARGM-MNR': [[19, 19]], 'ARG2': [[21, 25]]}","{'ARG1': 'Saddam Hussein', 'ARGM-MNR': 'personally', 'ARG2': 'in the 11 September attacks'}",3,"[('ARG1', 1), ('ARGM-MNR', 4), ('ARG2', 3)]",[],3,3,"['ARG1', 'ARGM-MNR', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500.xml33,47,"We insist that no one , especially the state , is allowed to coerce people into marriage or bar two consenting adults , whether of the same or differing genders , from forming the family unit that lets them be more fully loving , thus more fully human .",human,47,Who are human ?,,,To what degree is someone human ?,two consenting adults +  people,,,more fully,two consenting adults +  people,,,more fully,two consenting adults,,,more fully,people,,,more fully human,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '(ARG1*)' '*' '*' '*' '*' '*' '(ARGM-ADV*)' '(ARGM-ADV*' '*)'
 '(V*)' '*']","{'ARG1': [[38, 38]], 'ARGM-ADV': [[44, 44], [45, 46]]}","{'ARG1': 'them', 'ARGM-ADV': 'thus more fully'}",0,[],['ARG1'],3,1,"['ARG1', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml28,14,"This is my first time posting to the list , so I feel somewhat embarrassed by "" promoting "" a song I wrote , but I think it is fitting because it is directly tied to extreme animal suffering as a result of human lack of empathy , but an abundance of human greed .",embarrassed,14,Who is embarrassed ?,,What is something embarrassed by ?,To what degree is something embarrassed ?,I,,promoting a song I wrote,somewhat,I,,""" promoting "" a song I wrote",somewhat,I,,""" promoting "" a song I wrote",somewhat,I,,""" promoting "" a song I wrote",somewhat,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARGM-ADV*)' '(ARG1*)' '*'
 '(ARGM-EXT*)' '(V*)' '(ARG0*' '*' '*' '*' '*' '*' '*' '*)' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARGM-ADV': [[10, 10]], 'ARG1': [[11, 11]], 'ARGM-EXT': [[13, 13]], 'ARG0': [[15, 22]]}","{'ARGM-ADV': 'so', 'ARG1': 'I', 'ARGM-EXT': 'somewhat', 'ARG0': 'by "" promoting "" a song I wrote'}",3,"[('ARG1', 1), ('ARGM-EXT', 4), ('ARG0', 3)]",[],3,3,"['ARGM-ADV', 'ARG1', 'ARGM-EXT', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_04d8cc994875d454_ENG_20050207_012300.xml4,10,"The most important question is n't whether Discovery is technically ready to fly with new safety features and emergency procedures , but whether the agency itself has learned from the crucial errors most common to Challenger and Columbia , errors that grew out of a management culture that discouraged criticism and sacrificed safety for image - puffing and budget - cutting .",ready,10,What might be ready to do something?,,What might something be ready to do ?,To what degree is ready ?,Discovery,,fly with new safety features and emergency procedures,technically,Discovery,,fly with new safety features and emergency procedures,technically,Discovery,,fly with new safety features and emergency procedures,technically ready,Discovery,,fly with new safety features and emergency procedures,,"['*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '(ARGM-MNR*)' '(V*)' '(ARG2*'
 '*' '*' '*' '*' '*' '*' '*' '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[7, 7]], 'ARGM-MNR': [[9, 9]], 'ARG2': [[11, 19]]}","{'ARG1': 'Discovery', 'ARGM-MNR': 'technically', 'ARG2': 'to fly with new safety features and emergency procedures'}",3,"[('ARG1', 1), ('ARGM-MNR', 4), ('ARG2', 3)]",[],3,3,"['ARG1', 'ARGM-MNR', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml79,10,"Your career opportunities will expand exponentially , and you 're likely to change jobs or positions this year .",likely,10,Who is likely to do something?,,What is someone likely to do ?,,you,,change jobs or positions this year,,you,,change jobs or positions this year,,you,,change jobs or positions this year,,you,,change jobs or positions this year,,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '(V*)' '(C-ARG1*' '*' '*'
 '*' '*' '*' '*)' '*']","{'ARG1': [[8, 8], [11, 17]]}",{'ARG1': 'you to change jobs or positions this year'},1,"[('ARG1', 3)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800.xml41,8,""" Should the Arctic Ocean become ice - free in summer , it is likely that polar bears and some seal species would be driven toward extinction , "" the report concluded .",free,8,What might be free ?,,,,the Arctic Ocean,,,,the Arctic Ocean,,,ice - free in summer,the Arctic Ocean,,,ice - free,the Arctic Ocean,,,ice - free,"['*' '(ARGM-MOD*)' '(ARG1*' '*' '*)' '*' '(ARG2*)' '*' '(V*)' '(ARGM-TMP*'
 '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*']","{'ARGM-MOD': [[1, 1]], 'ARG1': [[2, 4]], 'ARG2': [[6, 6]], 'ARGM-TMP': [[9, 10]]}","{'ARGM-MOD': 'Should', 'ARG1': 'the Arctic Ocean', 'ARG2': 'ice', 'ARGM-TMP': 'in summer'}",1,"[('ARG1', 1)]",['ARG2'],1,2,"['ARGM-MOD', 'ARG1', 'ARG2', 'ARGM-TMP']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml94,3,"Remain calm and confident , and love is very likely to flourish in 2005 .",confident,3,,,,,,,,,,,,Remain  confident,,,,,,,love flourishing in 2005,,['*' '*' '*' '(V*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'],{},{},0,[],[],0,0,[]
google/ewt/newsgroup/00/groups.google.com_hiddennook_5380fdd00f8e5e56_ENG_20050926_194800.xml7,14,"It looks as if Hamas has thrown in the towel for this round , unable to take the beating the Israeli Defense Forces have unleashed upon this terrorist group .",unable,14,Who is unable to do something?,,What is someone unable to do ?,To what degree is someone unable ?,Hamas +  this terrorist group,,take the beating the Israeli Defense Forces have unleashed,for this round,Hamas +  this terrorist group,,take the beating the Israeli Defense Forces have unleashed,for this round,Hamas,,take the beating the Israeli Defense Forces have unleashed,for this round,Hamas,,take the beating the Israeli Defense Forces have unleashed,,"['*' '*' '*' '*' '(ARG1*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(V*)'
 '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[4, 4]], 'ARG2': [[15, 28]]}","{'ARG1': 'Hamas', 'ARG2': 'to take the beating the Israeli Defense Forces have unleashed upon this terrorist group'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],4,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100.xml43,8,Like most of us I was a little skeptical and little worried about the legal aspects of it all .,skeptical,8,Who was skeptical ?,,What was someone skeptical about ?,To what degree was someone skeptical ?,I,,the legal aspects of it all,a little,I,,the legal aspects of it all,a little,I +  most of us,,,a little,I,,the legal aspects of it all,a little,"['(ARGM-ADV*' '*' '*' '*)' '(ARG1*)' '*' '(ARGM-EXT*' '*)' '(V*)' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARGM-ADV': [[0, 3]], 'ARG1': [[4, 4]], 'ARGM-EXT': [[6, 7]]}","{'ARGM-ADV': 'Like most of us', 'ARG1': 'I', 'ARGM-EXT': 'a little'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],3,2,"['ARGM-ADV', 'ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_misc.consumers_628669ce346c590d_ENG_20040527_065700.xml24,13,I know that a transaction of this magnitude would make anyone apprehensive and worried .,worried,13,Who would be worried ?,,What would someone be worried about ?,,anyone,,a transaction of this magnitude,,anyone,,a transaction of this magnitude,,anyone,,a transaction of this magnitude,,anyone,,a transaction of this magnitude,,['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '*' '(V*)' '*'],"{'ARG1': [[10, 10]]}",{'ARG1': 'anyone'},1,"[('ARG1', 1)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400.xml33,4,"Tens of thousands are homeless , and officials say it could be weeks before power is restored .",homeless,4,Who are homeless ?,,,,Tens of thousands,,,,Tens of thousands,,,Tens of thousands,Tens of thousands,,,,,,,Tens of thousands,"['(ARG1*' '*' '*)' '*' '(V*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*']","{'ARG1': [[0, 2]]}",{'ARG1': 'Tens of thousands'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200.xml16,3,Do you feel safer ?,safer,3,Who might be safer ?,,,,you,,,,you,,,,you,,,,you,,,,['*' '(ARG1*)' '*' '(V*)' '*'],"{'ARG1': [[1, 1]]}",{'ARG1': 'you'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700.xml29,17,""" It may be a difficult political issue but I do n't think the energy content is worthwhile . """,worthwhile,17,What is not worthwhile ?,,,,the energy content,,,,the energy content,,,,the energy content,,,,the energy content,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*' '*)' '*'
 '(V*)' '*' '*']","{'ARG1': [[13, 15]]}",{'ARG1': 'the energy content'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_n3td3v_e874a1e5eb995654_ENG_20060120_052200.xml9,4,"The BBC is not responsible for the content of this e-mail , and anything written in this e-mail does not necessarily reflect the BBC 's views or opinions .",responsible,4,Who is not responsible for something?,,What is someone not responsible for ?,,The BBC,,the content of this e-mail,,The BBC,,the content of this e-mail,,The BBC,,the content of this e-mail,,The BBC,,the content of this e-mail,,"['(ARG0*' '*)' '*' '(ARGM-NEG*)' '(V*)' '(ARG1*' '*' '*' '*' '*' '*)' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG0': [[0, 1]], 'ARGM-NEG': [[3, 3]], 'ARG1': [[5, 10]]}","{'ARG0': 'The BBC', 'ARGM-NEG': 'not', 'ARG1': 'for the content of this e-mail'}",2,"[('ARG0', 1), ('ARG1', 3)]",[],2,2,"['ARG0', 'ARGM-NEG', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.xml27,2,It 's worth a look .,worth,2,What is worth something?,,What is something worth  ?,,It,,a look,,It,,a look,,It,,a look,,It,,a look,,['(ARG1*)' '*' '(V*)' '(ARG2*' '*)' '*'],"{'ARG1': [[0, 0]], 'ARG2': [[3, 4]]}","{'ARG1': 'It', 'ARG2': 'a look'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400.xml57,4,i find that extremely hard to believe .,hard,4,What is hard to do ?,,,To what degree is something hard ?,believe that,,,extremely,believe that,,,extremely,that,,to believe,extremely,believe,,,extremely,['*' '*' '(ARG1*)' '(ARGM-EXT*)' '(V*)' '(C-ARG1*' '*)' '*'],"{'ARG1': [[2, 2], [5, 6]], 'ARGM-EXT': [[3, 3]]}","{'ARG1': 'that to believe', 'ARGM-EXT': 'extremely'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],2,2,"['ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml19,9,"As 2005 progresses , the road ahead will become clearer .",clearer,9,What will be clearer ?,,,,the road ahead,,,,the road ahead,,,As 2005 progresses,the road ahead,,As 2005 progresses,,the road ahead,,,As 2005 progresses,['(ARGM-TMP*' '*' '*)' '*' '(ARG1*' '*' '*)' '(ARGM-MOD*)' '*' '(V*)' '*'],"{'ARGM-TMP': [[0, 2]], 'ARG1': [[4, 6]], 'ARGM-MOD': [[7, 7]]}","{'ARGM-TMP': 'As 2005 progresses', 'ARG1': 'the road ahead', 'ARGM-MOD': 'will'}",1,"[('ARG1', 1)]",[],1,1,"['ARGM-TMP', 'ARG1', 'ARGM-MOD']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_23708a8afef2f3a8_ENG_20041226_230600.xml11,22,"Abbas , a refugee himself from what is today the northern Israeli city of Safed , called the refugee issue "" very important and very dangerous . """,important,22,What is important ?,,,To what degree is something important ?,the refugee issue,,,very,the refugee issue,,,very,the refugee issue,,,very important,the refugee issue,,,very,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARG1*' '*' '*)' '*' '(ARGM-EXT*)' '(V*)' '*' '*' '*' '*' '*']","{'ARG1': [[17, 19]], 'ARGM-EXT': [[21, 21]]}","{'ARG1': 'the refugee issue', 'ARGM-EXT': 'very'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],2,2,"['ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800.xml13,18,The name started as a joke boasting about the amount of information the search - engine would be able to search .,able,18,What would be able to do something?,,What would something be able to do ?,,the search - engine,,search,,the search - engine,,search the amount of information,,the search - engine,,search,,the search - engine,,search,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*' '*' '*)'
 '(ARGM-MOD*)' '*' '(V*)' '(ARG2*' '*)' '*']","{'ARG1': [[12, 15]], 'ARGM-MOD': [[16, 16]], 'ARG2': [[19, 20]]}","{'ARG1': 'the search - engine', 'ARGM-MOD': 'would', 'ARG2': 'to search'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARGM-MOD', 'ARG2']"
